timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2014-10-02,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-10-01,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-09-30,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-09-29,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-09-26,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-09-25,4.63,4.63,4.63,4.63,4.63,0,0.0000,1.0
2014-09-24,4.63,4.6325,4.63,4.63,4.63,2205,0.0000,1.0
2014-09-23,4.62,4.64,4.62,4.63,4.63,31583,0.0000,1.0
2014-09-22,4.63,4.63,4.61,4.62,4.62,177042,0.0000,1.0
2014-09-19,4.6201,4.63,4.62,4.63,4.63,7756,0.0000,1.0
2014-09-18,4.62,4.62,4.62,4.62,4.62,3905,0.0000,1.0
2014-09-17,4.62,4.6201,4.62,4.62,4.62,2705,0.0000,1.0
2014-09-16,4.63,4.63,4.62,4.62,4.62,3915,0.0000,1.0
2014-09-15,4.62,4.63,4.61,4.63,4.63,71382,0.0000,1.0
2014-09-12,4.63,4.63,4.62,4.62,4.62,5888,0.0000,1.0
2014-09-11,4.62,4.6201,4.62,4.62,4.62,5228,0.0000,1.0
2014-09-10,4.62,4.6252,4.62,4.62,4.62,2004,0.0000,1.0
2014-09-09,4.6201,4.621,4.62,4.62,4.62,3965,0.0000,1.0
2014-09-08,4.61,4.62,4.61,4.62,4.62,3275,0.0000,1.0
2014-09-05,4.62,4.62,4.62,4.62,4.62,3185,0.0000,1.0
2014-09-04,4.62,4.63,4.62,4.63,4.63,3708,0.0000,1.0
2014-09-03,4.62,4.63,4.62,4.63,4.63,51808,0.0000,1.0
2014-09-02,4.6,4.61,4.6,4.61,4.61,12809,0.0000,1.0
2014-08-29,4.64,4.64,4.6,4.6,4.6,62009,0.0000,1.0
2014-08-28,4.61,4.64,4.59,4.63,4.63,38942,0.0000,1.0
2014-08-27,4.59,4.61,4.59,4.6,4.6,199707,0.0000,1.0
2014-08-26,4.62,4.62,4.59,4.59,4.59,103888,0.0000,1.0
2014-08-25,4.6,4.62,4.59,4.62,4.62,3084,0.0000,1.0
2014-08-22,4.59,4.59,4.58,4.59,4.59,3837,0.0000,1.0
2014-08-21,4.53,4.62,4.53,4.59,4.59,33634,0.0000,1.0
2014-08-20,4.5,4.56,4.5,4.52,4.52,23249,0.0000,1.0
2014-08-19,4.52,4.53,4.5,4.5,4.5,139601,0.0000,1.0
2014-08-18,4.52,4.56,4.5,4.56,4.56,214312,0.0000,1.0
2014-08-15,4.52,4.54,4.5,4.54,4.54,1110,0.0000,1.0
2014-08-14,4.5,4.5,4.48,4.4999,4.4999,150172,0.0000,1.0
2014-08-13,4.47,4.51,4.47,4.5,4.5,38984,0.0000,1.0
2014-08-12,4.5,4.5,4.5,4.5,4.5,53351,0.0000,1.0
2014-08-11,4.48,4.51,4.46,4.51,4.51,198697,0.0000,1.0
2014-08-08,4.46,4.5,4.46,4.5,4.5,2245,0.0000,1.0
2014-08-07,4.48,4.5,4.46,4.48,4.48,116425,0.0000,1.0
2014-08-06,4.4901,4.54,4.44,4.45,4.45,221165,0.0000,1.0
2014-08-05,4.48,4.48,4.44,4.48,4.48,247215,0.0000,1.0
2014-08-04,4.47,4.49,4.46,4.48,4.48,64911,0.0000,1.0
2014-08-01,4.48,4.48,4.44,4.47,4.47,63500,0.0000,1.0
2014-07-31,4.46,4.49,4.46,4.48,4.48,61854,0.0000,1.0
2014-07-30,4.48,4.48,4.44,4.47,4.47,61809,0.0000,1.0
2014-07-29,4.49,4.49,4.49,4.49,4.49,60107,0.0000,1.0
2014-07-28,4.5,4.5,4.45,4.47,4.47,66069,0.0000,1.0
2014-07-25,4.4999,4.5,4.49,4.49,4.49,5407,0.0000,1.0
2014-07-24,4.4901,4.5001,4.49,4.49,4.49,57052,0.0000,1.0
2014-07-23,4.51,4.51,4.49,4.49,4.49,116809,0.0000,1.0
2014-07-22,4.52,4.52,4.483,4.5,4.5,26322,0.0000,1.0
2014-07-21,4.52,4.52,4.49,4.49,4.49,4217,0.0000,1.0
2014-07-18,4.5,4.51,4.49,4.5,4.5,6143,0.0000,1.0
2014-07-17,4.49,4.4999,4.49,4.49,4.49,1204,0.0000,1.0
2014-07-16,4.49,4.49,4.48,4.48,4.48,2403,0.0000,1.0
2014-07-15,4.49,4.4901,4.49,4.49,4.49,6757,0.0000,1.0
2014-07-14,4.49,4.5,4.49,4.494,4.494,6503,0.0000,1.0
2014-07-11,4.4901,4.5,4.4901,4.5,4.5,293,0.0000,1.0
2014-07-10,4.43,4.47,4.43,4.47,4.47,566,0.0000,1.0
2014-07-09,4.5001,4.5001,4.49,4.49,4.49,6564,0.0000,1.0
2014-07-08,4.49,4.49,4.48,4.48,4.48,1205,0.0000,1.0
2014-07-07,4.5,4.5,4.4501,4.49,4.49,5555,0.0000,1.0
2014-07-03,4.5,4.5,4.49,4.49,4.49,4304,0.0000,1.0
2014-07-02,4.52,4.52,4.5,4.5,4.5,3902,0.0000,1.0
2014-07-01,4.5,4.5,4.48,4.5,4.5,14010,0.0000,1.0
2014-06-30,4.5,4.5,4.5,4.5,4.5,6556,0.0000,1.0
2014-06-27,4.46,4.5,4.46,4.5,4.5,6400,0.0000,1.0
2014-06-26,4.522,4.5235,4.5,4.5,4.5,11509,0.0000,1.0
2014-06-25,4.52,4.53,4.52,4.53,4.53,30310,0.0000,1.0
2014-06-24,4.53,4.53,4.52,4.53,4.53,2558,0.0000,1.0
2014-06-23,4.52,4.55,4.52,4.52,4.52,2815,0.0000,1.0
2014-06-20,4.5101,4.55,4.5101,4.55,4.55,1100,0.0000,1.0
2014-06-19,4.5,4.56,4.5,4.54,4.54,18400,0.0000,1.0
2014-06-18,4.49,4.528,4.49,4.49,4.49,121937,0.0000,1.0
2014-06-17,4.4901,4.5,4.4701,4.49,4.49,64430,0.0000,1.0
2014-06-16,4.5,4.5,4.48,4.5,4.5,27902,0.0000,1.0
2014-06-13,4.5,4.5,4.49,4.5,4.5,25884,0.0000,1.0
2014-06-12,4.5,4.5,4.48,4.5,4.5,59572,0.0000,1.0
2014-06-11,4.5,4.5,4.49,4.5,4.5,17003,0.0000,1.0
2014-06-10,4.47,4.5,4.47,4.5,4.5,34350,0.0000,1.0
2014-06-09,4.5,4.5,4.49,4.5,4.5,21421,0.0000,1.0
2014-06-06,4.5,4.5,4.48,4.5,4.5,33029,0.0000,1.0
2014-06-05,4.49,4.5,4.49,4.5,4.5,23475,0.0000,1.0
2014-06-04,4.5,4.528,4.49,4.5,4.5,52276,0.0000,1.0
2014-06-03,4.5,4.5,4.5,4.5,4.5,9241,0.0000,1.0
2014-06-02,4.5,4.5,4.49,4.5,4.5,3277,0.0000,1.0
2014-05-30,4.5,4.5,4.5,4.5,4.5,598,0.0000,1.0
2014-05-29,4.5,4.5,4.5,4.5,4.5,99,0.0000,1.0
2014-05-28,4.45,4.5,4.45,4.5,4.5,38576,0.0000,1.0
2014-05-27,4.48,4.48,4.46,4.47,4.47,5403,0.0000,1.0
2014-05-23,4.5,4.5,4.47,4.47,4.47,33001,0.0000,1.0
2014-05-22,4.46,4.5,4.46,4.49,4.49,9202,0.0000,1.0
2014-05-21,4.46,4.48,4.4375,4.48,4.48,61114,0.0000,1.0
2014-05-20,4.45,4.5,4.45,4.4735,4.4735,47310,0.0000,1.0
2014-05-19,4.34,5.33,4.34,4.46,4.46,111766,0.0000,1.0
2014-05-16,4.27,4.32,4.26,4.32,4.32,6399,0.0000,1.0
2014-05-15,4.27,4.27,4.27,4.27,4.27,0,0.0000,1.0
2014-05-14,4.25,4.27,4.25,4.27,4.27,2029,0.0000,1.0
2014-05-13,4.23,4.31,4.23,4.309,4.309,3019,0.0000,1.0
2014-05-12,4.25,4.29,4.2229,4.23,4.23,2165,0.0000,1.0
2014-05-09,4.16,4.25,4.16,4.25,4.25,17066,0.0000,1.0
2014-05-08,4.19,4.25,4.189,4.23,4.23,50313,0.0000,1.0
2014-05-07,4.17,4.1744,4.17,4.17,4.17,1360,0.0000,1.0
2014-05-06,4.15,4.16,4.14,4.16,4.16,3709,0.0000,1.0
2014-05-05,4.19,4.19,4.15,4.15,4.15,1902,0.0000,1.0
2014-05-02,4.16,4.16,4.16,4.16,4.16,631,0.0000,1.0
2014-05-01,4.18,4.18,4.14,4.14,4.14,2602,0.0000,1.0
2014-04-30,4.15,4.175,4.15,4.1567,4.1567,10739,0.0000,1.0
2014-04-29,4.15,4.15,4.15,4.15,4.15,2609,0.0000,1.0
2014-04-28,4.13,4.14,4.13,4.14,4.14,1775,0.0000,1.0
2014-04-25,4.15,4.18,4.14,4.14,4.14,1270,0.0000,1.0
2014-04-24,4.15,4.1514,4.14,4.15,4.15,5572,0.0000,1.0
2014-04-23,4.17,4.179,4.13,4.179,4.179,8597,0.0000,1.0
2014-04-22,4.19,4.22,4.16,4.17,4.17,2262,0.0000,1.0
2014-04-21,4.1899,4.22,4.16,4.17,4.17,18647,0.0000,1.0
2014-04-17,4.15,4.1763,4.14,4.15,4.15,3555,0.0000,1.0
2014-04-16,4.14,4.14,4.14,4.14,4.14,1700,0.0000,1.0
2014-04-15,4.1601,4.1601,4.16,4.16,4.16,3603,0.0000,1.0
2014-04-14,4.2,4.2,4.14,4.15,4.15,2689,0.0000,1.0
2014-04-11,4.2,4.22,4.11,4.15,4.15,50569,0.0000,1.0
2014-04-10,4.27,4.27,4.27,4.27,4.27,0,0.0000,1.0
2014-04-09,4.25,4.28,4.2101,4.27,4.27,800,0.0000,1.0
2014-04-08,4.2,4.22,4.2,4.22,4.22,1050,0.0000,1.0
2014-04-07,4.22,4.23,4.22,4.23,4.23,540,0.0000,1.0
2014-04-04,4.22,4.25,4.22,4.23,4.23,5852,0.0000,1.0
2014-04-03,4.2307,4.24,4.23,4.23,4.23,790,0.0000,1.0
2014-04-02,4.21,4.28,4.21,4.26,4.26,8574,0.0000,1.0
2014-04-01,4.2842,4.29,4.25,4.26,4.26,17344,0.0000,1.0
2014-03-31,4.32,4.34,4.32,4.33,4.33,14272,0.0000,1.0
2014-03-28,4.28,4.34,4.28,4.31,4.31,8882,0.0000,1.0
2014-03-27,4.32,4.35,4.32,4.32,4.32,10603,0.0000,1.0
2014-03-26,4.37,4.3928,4.3404,4.39,4.39,9241,0.0000,1.0
